image_id,scene_id,domain,region_index,psnr_lq,psnr_restored,ssim_lq,ssim_restored,lpips_lq,lpips_restored,dists_lq,dists_restored,psnr_gain,ssim_gain,lpips_gain,dists_gain,four_metric_majority,psnr_benefit
case2,case2,real_csig,57,29.55178945351784,25.573107738706106,0.8314504623413086,0.7714344263076782,0.3835897445678711,0.3877353072166443,0.2726588249206543,0.29127204418182373,-3.978681714811735,-0.06001603603363037,-0.004145562648773193,-0.018613219261169434,0,0
case2,case2,real_csig,58,29.029954504065735,31.11555256757405,0.8373692631721497,0.8189778923988342,0.39634597301483154,0.3565344512462616,0.28668832778930664,0.31471651792526245,2.0855980635083142,-0.01839137077331543,0.039811521768569946,-0.02802819013595581,0,1
case2,case2,real_csig,59,29.135421097154953,30.8667057545658,0.8441243171691895,0.8120856881141663,0.31525662541389465,0.27241724729537964,0.2666146159172058,0.2943117022514343,1.7312846574108463,-0.03203862905502319,0.042839378118515015,-0.027697086334228516,0,1
case2,case2,real_csig,60,27.812659504059365,26.23301233817971,0.821465790271759,0.7414178252220154,0.3082909882068634,0.30319374799728394,0.2767075300216675,0.30164116621017456,-1.5796471658796563,-0.08004796504974365,0.005097240209579468,-0.02493363618850708,0,0
case2,case2,real_csig,61,32.75372110899896,30.50228329215806,0.8557572364807129,0.7976211905479431,0.48062360286712646,0.42609575390815735,0.3044527769088745,0.2582894563674927,-2.251437816840898,-0.058136045932769775,0.054527848958969116,0.046163320541381836,0,0
case2,case2,real_csig,62,24.602577429105462,22.492010288445297,0.793622612953186,0.6963481307029724,0.38628944754600525,0.34346693754196167,0.2623627185821533,0.27334684133529663,-2.110567140660166,-0.09727448225021362,0.04282251000404358,-0.01098412275314331,0,0
case2,case2,real_csig,63,30.386573686153472,26.80128223755083,0.8198806047439575,0.7074202299118042,0.44798702001571655,0.43112966418266296,0.31373459100723267,0.3021753430366516,-3.585291448602643,-0.11246037483215332,0.01685735583305359,0.011559247970581055,0,0
case2,case2,real_csig,64,29.054562070373812,25.554167972594513,0.8018853664398193,0.7176926732063293,0.4070298671722412,0.39915430545806885,0.3214099407196045,0.31411099433898926,-3.5003940977792993,-0.08419269323348999,0.007875561714172363,0.007298946380615234,0,0
case2,case2,real_csig,65,26.87908472917872,23.838635234883213,0.8519510626792908,0.7404770255088806,0.32286331057548523,0.3479622006416321,0.2712280750274658,0.28178226947784424,-3.0404494942955083,-0.11147403717041016,-0.02509889006614685,-0.010554194450378418,0,0
case2,case2,real_csig,66,30.609228483136157,23.22939621712168,0.8909310698509216,0.7999318838119507,0.3060777485370636,0.34993040561676025,0.2825492024421692,0.295082688331604,-7.379832266014478,-0.09099918603897095,-0.043852657079696655,-0.012533485889434814,0,0
case2,case2,real_csig,67,29.186696454497053,21.623467518297858,0.8762028217315674,0.7763088345527649,0.3161242604255676,0.3541850447654724,0.25873011350631714,0.3061259388923645,-7.563228936199195,-0.09989398717880249,-0.038060784339904785,-0.04739582538604736,0,0
case2,case2,real_csig,68,28.15667781146804,21.861118516357703,0.8764321208000183,0.7845665216445923,0.3011903762817383,0.29597240686416626,0.27186644077301025,0.293423056602478,-6.295559295110337,-0.09186559915542603,0.0052179694175720215,-0.021556615829467773,0,0
case2,case2,real_csig,69,26.873391638325582,24.358754806576,0.8681506514549255,0.7945809960365295,0.2758563160896301,0.21234789490699768,0.21970677375793457,0.2161741852760315,-2.514636831749584,-0.073569655418396,0.06350842118263245,0.003532588481903076,0,0
case2,case2,real_csig,70,28.965919810568437,26.210758618573735,0.911658525466919,0.8614013195037842,0.24355551600456238,0.22534583508968353,0.21818149089813232,0.23745393753051758,-2.755161191994702,-0.050257205963134766,0.018209680914878845,-0.019272446632385254,0,0
case2,case2,real_csig,71,29.64740091232594,27.07380058649344,0.9187699556350708,0.8677605390548706,0.22570842504501343,0.20735517144203186,0.22411954402923584,0.24492979049682617,-2.5736003258324978,-0.051009416580200195,0.018353253602981567,-0.020810246467590332,0,0
case2,case2,real_csig,72,27.2635957352438,24.30080455736698,0.8074101805686951,0.6974590420722961,0.2840788662433624,0.3041985034942627,0.2783058285713196,0.29775017499923706,-2.96279117787682,-0.10995113849639893,-0.02011963725090027,-0.01944434642791748,0,0
case2,case2,real_csig,73,28.899417249581028,27.383651079707306,0.8268778324127197,0.7408998608589172,0.4262278079986572,0.325711727142334,0.2777031660079956,0.25876444578170776,-1.5157661698737215,-0.08597797155380249,0.10051608085632324,0.018938720226287842,0,0
case2,case2,real_csig,74,25.149420246045313,23.252456210836723,0.8083167672157288,0.7056875228881836,0.35938677191734314,0.3074229657649994,0.2598627805709839,0.2907050848007202,-1.8969640352085904,-0.10262924432754517,0.05196380615234375,-0.030842304229736328,0,0
case2,case2,real_csig,75,30.364943449407104,26.625334692255457,0.8194104433059692,0.6751198768615723,0.3893106281757355,0.39710256457328796,0.29461634159088135,0.2920379042625427,-3.7396087571516468,-0.14429056644439697,-0.00779193639755249,0.002578437328338623,0,0
case2,case2,real_csig,76,29.44893440025924,26.241042124574093,0.8208719491958618,0.7127420902252197,0.37799692153930664,0.39884820580482483,0.2949828505516052,0.29884374141693115,-3.207892275685147,-0.10812985897064209,-0.02085128426551819,-0.0038608908653259277,0,0
case2,case2,real_csig,77,27.89337898671443,25.366136947252635,0.8596991896629333,0.7720401287078857,0.3304623067378998,0.2811211347579956,0.2575591206550598,0.26168274879455566,-2.5272420394617967,-0.08765906095504761,0.049341171979904175,-0.00412362813949585,0,0
case2,case2,real_csig,78,30.617118981690016,22.807199730074167,0.9000539779663086,0.7962234020233154,0.2858569920063019,0.31540387868881226,0.2679228186607361,0.280286967754364,-7.809919251615849,-0.10383057594299316,-0.029546886682510376,-0.01236414909362793,0,0
case2,case2,real_csig,79,28.960008105100453,20.62340842564978,0.8795152306556702,0.7373045682907104,0.29111137986183167,0.4220127463340759,0.2622007131576538,0.32520490884780884,-8.336599679450671,-0.14221066236495972,-0.13090136647224426,-0.06300419569015503,0,0
case2,case2,real_csig,80,29.07068250695007,21.520529276436314,0.8987085819244385,0.766745388507843,0.28199732303619385,0.3348005712032318,0.26103222370147705,0.27831172943115234,-7.550153230513757,-0.13196319341659546,-0.052803248167037964,-0.017279505729675293,0,0
case2,case2,real_csig,81,26.502874518838272,23.110792951438693,0.8747125267982483,0.7738481760025024,0.23138025403022766,0.21337082982063293,0.19168710708618164,0.21992671489715576,-3.392081567399579,-0.10086435079574585,0.018009424209594727,-0.02823960781097412,0,0
case2,case2,real_csig,82,28.897964461528453,25.350692945357093,0.9171547293663025,0.8450199961662292,0.18874254822731018,0.2020653784275055,0.20215243101119995,0.22032278776168823,-3.54727151617136,-0.07213473320007324,-0.013322830200195312,-0.01817035675048828,0,0
case2,case2,real_csig,83,28.029374784852152,25.954777126105245,0.9150762557983398,0.8580026030540466,0.19955888390541077,0.19335275888442993,0.20624220371246338,0.22217464447021484,-2.0745976587469066,-0.05707365274429321,0.006206125020980835,-0.015932440757751465,0,0
case2,case2,real_csig,84,26.73002611715521,24.13565280520761,0.7961501479148865,0.6808066368103027,0.26721733808517456,0.2585602402687073,0.2506036162376404,0.25403261184692383,-2.5943733119475993,-0.11534351110458374,0.008657097816467285,-0.0034289956092834473,0,0
case2,case2,real_csig,85,27.28219614261696,27.00446074874908,0.8144938945770264,0.7382500171661377,0.43956804275512695,0.3098365068435669,0.2638721466064453,0.24484193325042725,-0.27773539386788215,-0.07624387741088867,0.12973153591156006,0.019030213356018066,0,0
case2,case2,real_csig,86,24.936469938728525,24.850326913175273,0.8065880537033081,0.7350944876670837,0.35303017497062683,0.2876518666744232,0.2526928782463074,0.25347697734832764,-0.08614302555325182,-0.07149356603622437,0.06537830829620361,-0.0007840991020202637,0,0
case2,case2,real_csig,87,29.512924855380223,27.53224133322498,0.8210468888282776,0.688994288444519,0.4133146107196808,0.3821617066860199,0.2908090353012085,0.23367923498153687,-1.9806835221552426,-0.13205260038375854,0.03115290403366089,0.05712980031967163,0,0
case2,case2,real_csig,88,28.215300082459798,27.035678399074726,0.8193584680557251,0.7015911936759949,0.36099421977996826,0.34039008617401123,0.2673987150192261,0.24802398681640625,-1.1796216833850721,-0.11776727437973022,0.02060413360595703,0.019374728202819824,0,0
case2,case2,real_csig,89,27.33179598054681,25.571575167703138,0.8555358052253723,0.7735748887062073,0.30696213245391846,0.27562156319618225,0.24262559413909912,0.25597918033599854,-1.7602208128436736,-0.08196091651916504,0.031340569257736206,-0.013353586196899414,0,0
case2,case2,real_csig,90,33.200336006657196,25.87480556624741,0.9264805316925049,0.8534064292907715,0.2681111991405487,0.2789568305015564,0.28677898645401,0.26716482639312744,-7.325530440409786,-0.0730741024017334,-0.01084563136100769,0.01961416006088257,0,0
case2,case2,real_csig,91,33.22494696477381,25.170519893285825,0.9232336282730103,0.8359888792037964,0.2629656493663788,0.29548749327659607,0.27551621198654175,0.2959800958633423,-8.054427071487982,-0.08724474906921387,-0.032521843910217285,-0.020463883876800537,0,0
case2,case2,real_csig,92,30.928399024264564,22.811537284545725,0.9248033761978149,0.8125259280204773,0.2625354528427124,0.28895077109336853,0.25998979806900024,0.2592478394508362,-8.11686173971884,-0.11227744817733765,-0.026415318250656128,0.0007419586181640625,0,0
case2,case2,real_csig,93,27.08263815874487,20.385737976817087,0.8698180913925171,0.7351428866386414,0.25216764211654663,0.28994590044021606,0.22048723697662354,0.2880573272705078,-6.696900181927784,-0.13467520475387573,-0.037778258323669434,-0.06757009029388428,0,0
case2,case2,real_csig,94,29.986062592076976,24.652424483928193,0.9217920899391174,0.8415856957435608,0.23246610164642334,0.2571449875831604,0.25899797677993774,0.27316391468048096,-5.333638108148783,-0.08020639419555664,-0.02467888593673706,-0.014165937900543213,0,0
case2,case2,real_csig,95,28.607655173639156,23.81515924430003,0.9169670939445496,0.8399717211723328,0.2196192592382431,0.2429126799106598,0.24360638856887817,0.26240289211273193,-4.792495929339125,-0.0769953727722168,-0.023293420672416687,-0.01879650354385376,0,0
case2,case2,real_csig,96,27.129551821298428,26.186288335280796,0.8030768036842346,0.7079994678497314,0.2962779998779297,0.25469958782196045,0.2622950077056885,0.2522256374359131,-0.9432634860176314,-0.09507733583450317,0.04157841205596924,0.01006937026977539,0,0
case2,case2,real_csig,97,26.802437307416245,25.255901342791226,0.8054096102714539,0.6947222352027893,0.3886798918247223,0.2718479037284851,0.2721005082130432,0.23396342992782593,-1.5465359646250185,-0.11068737506866455,0.11683198809623718,0.038137078285217285,0,0
case2,case2,real_csig,98,24.278624700128777,23.367924900229507,0.7612337470054626,0.6230361461639404,0.4195467531681061,0.3363538980484009,0.27173948287963867,0.26777780055999756,-0.9106997998992696,-0.13819760084152222,0.0831928551197052,0.003961682319641113,0,0
case2,case2,real_csig,99,27.493967604995056,24.884682711080266,0.7972317337989807,0.5894014835357666,0.3877500891685486,0.37754949927330017,0.2646910548210144,0.23461532592773438,-2.60928489391479,-0.2078302502632141,0.010200589895248413,0.03007572889328003,0,0
case2,case2,real_csig,100,26.794452120258427,25.657761434359326,0.7889050841331482,0.6192331314086914,0.35274940729141235,0.3298683166503906,0.28121525049209595,0.2775946259498596,-1.1366906858991008,-0.1696719527244568,0.02288109064102173,0.003620624542236328,0,0
case2,case2,real_csig,101,29.759692058054767,26.518810169791852,0.8451274633407593,0.7431843876838684,0.3223862051963806,0.33928459882736206,0.2545272707939148,0.25134193897247314,-3.2408818882629156,-0.10194307565689087,-0.016898393630981445,0.0031853318214416504,0,0
case2,case2,real_csig,102,26.405547106952962,25.188320891476085,0.8869611024856567,0.8060785531997681,0.24831470847129822,0.2219582051038742,0.2136455774307251,0.2471194863319397,-1.2172262154768774,-0.08088254928588867,0.02635650336742401,-0.0334739089012146,0,0
case2,case2,real_csig,103,25.036906116989588,23.500761210797595,0.8656073212623596,0.7624168992042542,0.24444299936294556,0.251592755317688,0.2010021209716797,0.23783725500106812,-1.5361449061919927,-0.10319042205810547,-0.007149755954742432,-0.03683513402938843,0,0
case2,case2,real_csig,104,25.342536967848048,21.67614434743526,0.8727627396583557,0.7466672658920288,0.2467987835407257,0.2874251902103424,0.20836114883422852,0.22325032949447632,-3.666392620412786,-0.1260954737663269,-0.0406264066696167,-0.014889180660247803,0,0
case2,case2,real_csig,105,24.738312587197115,18.404250229846962,0.815355658531189,0.6823763251304626,0.25931316614151,0.25641298294067383,0.19902193546295166,0.26218968629837036,-6.334062357350152,-0.13297933340072632,0.0029001832008361816,-0.0631677508354187,0,0
case2,case2,real_csig,106,26.953461942062024,21.44638570224778,0.8873852491378784,0.8006902933120728,0.21532434225082397,0.22865337133407593,0.2229912281036377,0.25397419929504395,-5.507076239814243,-0.08669495582580566,-0.013329029083251953,-0.03098297119140625,0,0
case2,case2,real_csig,107,23.92841574471622,20.211053304235385,0.8236590027809143,0.7328376770019531,0.28363826870918274,0.23315325379371643,0.2308114767074585,0.23527121543884277,-3.7173624404808336,-0.09082132577896118,0.05048501491546631,-0.004459738731384277,0,0
case2,case2,real_csig,108,27.759866074836026,26.781857248436243,0.8042394518852234,0.7199062705039978,0.29568004608154297,0.275055855512619,0.2803245186805725,0.26795244216918945,-0.9780088263997833,-0.08433318138122559,0.02062419056892395,0.012372076511383057,0,0
case2,case2,real_csig,109,27.360675277193735,24.892792910785143,0.823739767074585,0.6821717619895935,0.3947370648384094,0.3210616707801819,0.25437092781066895,0.24791550636291504,-2.467882366408592,-0.14156800508499146,0.07367539405822754,0.006455421447753906,0,0
case2,case2,real_csig,110,24.703200750325557,22.744043467074118,0.7404381632804871,0.5169321894645691,0.5370208621025085,0.4753592610359192,0.3201124668121338,0.31221306324005127,-1.9591572832514395,-0.22350597381591797,0.061661601066589355,0.00789940357208252,0,0
case2,case2,real_csig,111,26.76885661357256,24.367873170206575,0.7744847536087036,0.5766171216964722,0.4255654811859131,0.39805716276168823,0.2935396432876587,0.25145286321640015,-2.400983443365984,-0.19786763191223145,0.027508318424224854,0.042086780071258545,0,0
case2,case2,real_csig,112,25.55697652298234,24.298920183856524,0.7633920311927795,0.6236651539802551,0.37935906648635864,0.37396693229675293,0.26628023386001587,0.254522442817688,-1.2580563391258153,-0.13972687721252441,0.005392134189605713,0.01175779104232788,0,0
case2,case2,real_csig,113,28.350944829523016,24.24592344829851,0.8428436517715454,0.7125951051712036,0.33585649728775024,0.35145023465156555,0.27359795570373535,0.25891464948654175,-4.105021381224507,-0.1302485466003418,-0.015593737363815308,0.014683306217193604,0,0
case2,case2,real_csig,114,26.165970553406694,24.11016217752238,0.8863266110420227,0.784706711769104,0.228977769613266,0.21759402751922607,0.21552902460098267,0.20177680253982544,-2.0558083758843146,-0.1016198992729187,0.011383742094039917,0.013752222061157227,0,0
case2,case2,real_csig,115,25.250125925864147,22.959354661485108,0.8740797638893127,0.7523126602172852,0.23953111469745636,0.25631090998649597,0.18808352947235107,0.21423524618148804,-2.290771264379039,-0.12176710367202759,-0.016779795289039612,-0.026151716709136963,0,0
case2,case2,real_csig,116,26.39625708143019,21.625094562927515,0.8909552097320557,0.7433895468711853,0.2194334864616394,0.27665722370147705,0.2051563858985901,0.23188352584838867,-4.771162518502674,-0.14756566286087036,-0.057223737239837646,-0.026727139949798584,0,0
case2,case2,real_csig,117,29.550429272625184,21.419485337662575,0.908348560333252,0.7920249700546265,0.23738908767700195,0.25768595933914185,0.22646689414978027,0.28859400749206543,-8.130943934962609,-0.11632359027862549,-0.020296871662139893,-0.062127113342285156,0,0
case2,case2,real_csig,118,34.79070034470776,27.79757348635315,0.9495381116867065,0.8802757859230042,0.21190114319324493,0.22483697533607483,0.24359315633773804,0.27339017391204834,-6.993126858354607,-0.06926232576370239,-0.012935832142829895,-0.029797017574310303,0,0
case2,case2,real_csig,119,30.450079046948847,25.6880906766842,0.9258877038955688,0.8571938276290894,0.22045022249221802,0.21595783531665802,0.2431069016456604,0.25238239765167236,-4.761988370264646,-0.06869387626647949,0.0044923871755599976,-0.009275496006011963,0,0
case2,case2,real_csig,120,27.336394951974686,25.491850995431328,0.8015226125717163,0.6940836310386658,0.27555790543556213,0.2710437476634979,0.25404131412506104,0.2528296113014221,-1.8445439565433581,-0.10743898153305054,0.004514157772064209,0.001211702823638916,0,0
case2,case2,real_csig,121,26.542680924149305,23.955451917920847,0.8176167011260986,0.6616079807281494,0.3881993293762207,0.3139522969722748,0.26627814769744873,0.22711676359176636,-2.5872290062284584,-0.15600872039794922,0.07424703240394592,0.03916138410568237,0,0
case2,case2,real_csig,122,27.41675877200159,24.21859927843962,0.7464374899864197,0.48444420099258423,0.6124007701873779,0.596854567527771,0.3673103451728821,0.31435418128967285,-3.1981594935619704,-0.26199328899383545,0.015546202659606934,0.05295616388320923,0,0
case2,case2,real_csig,123,26.08721726846859,25.256390761467703,0.7703080773353577,0.6346375942230225,0.4378548860549927,0.372414231300354,0.2910447120666504,0.24177241325378418,-0.8308265070008858,-0.1356704831123352,0.06544065475463867,0.04927229881286621,0,0
case2,case2,real_csig,124,24.29537190045221,22.925759853340793,0.7427883148193359,0.6342467069625854,0.3795883059501648,0.34228944778442383,0.2621500492095947,0.2775146961212158,-1.369612047111417,-0.10854160785675049,0.03729885816574097,-0.015364646911621094,0,0
case2,case2,real_csig,125,26.837006891402616,22.97689674032624,0.805670440196991,0.685683012008667,0.37105289101600647,0.38133132457733154,0.2745550870895386,0.2831573486328125,-3.860110151076377,-0.11998742818832397,-0.010278433561325073,-0.008602261543273926,0,0
case2,case2,real_csig,126,24.789145827049033,22.329944777698877,0.8747659921646118,0.7636781334877014,0.2730258107185364,0.2391507923603058,0.23121583461761475,0.24223315715789795,-2.459201049350156,-0.1110878586769104,0.03387501835823059,-0.011017322540283203,0,0
case2,case2,real_csig,127,23.7273469067522,21.46876734237814,0.8543682098388672,0.7475264072418213,0.24608376622200012,0.23441363871097565,0.19010895490646362,0.23345082998275757,-2.2585795643740596,-0.1068418025970459,0.011670127511024475,-0.043341875076293945,0,0
case2,case2,real_csig,128,24.477417428693684,20.456569900834708,0.843822717666626,0.72159343957901,0.28678253293037415,0.2691050171852112,0.1981157660484314,0.23506063222885132,-4.020847527858976,-0.12222927808761597,0.017677515745162964,-0.03694486618041992,0,0
case2,case2,real_csig,129,33.75575043047431,24.32167015257913,0.9344944357872009,0.8406758904457092,0.2178909182548523,0.263299822807312,0.24621295928955078,0.2771507501602173,-9.434080277895177,-0.0938185453414917,-0.04540890455245972,-0.030937790870666504,0,0
case2,case2,real_csig,130,34.854376319735756,27.5067068869893,0.9501830339431763,0.8816347122192383,0.21397633850574493,0.24000832438468933,0.23397856950759888,0.2514148950576782,-7.347669432746457,-0.06854832172393799,-0.026031985878944397,-0.017436325550079346,0,0
case2,case2,real_csig,131,34.61540775175597,29.64564381722726,0.9436507225036621,0.891974925994873,0.22573113441467285,0.20608028769493103,0.25258636474609375,0.23620444536209106,-4.969763934528707,-0.05167579650878906,0.01965084671974182,0.016381919384002686,0,0
case2,case2,real_csig,132,29.131521847703286,24.602412251124107,0.7892171740531921,0.6874727010726929,0.3359832167625427,0.3300434947013855,0.26756900548934937,0.2948911190032959,-4.529109596579179,-0.10174447298049927,0.0059397220611572266,-0.027322113513946533,0,0
case2,case2,real_csig,133,25.23322339706281,23.308841188074414,0.7752930521965027,0.622748851776123,0.39480745792388916,0.3366228938102722,0.27425533533096313,0.23869657516479492,-1.9243822089883977,-0.15254420042037964,0.05818456411361694,0.03555876016616821,0,0
case2,case2,real_csig,134,27.497910224941545,23.586115702840715,0.7470177412033081,0.48096802830696106,0.5994916558265686,0.5921636819839478,0.35049355030059814,0.330355167388916,-3.9117945221008306,-0.26604971289634705,0.00732797384262085,0.02013838291168213,0,0
case2,case2,real_csig,135,27.122954172773625,24.417478922952288,0.7742542028427124,0.5413128733634949,0.4510200321674347,0.412790447473526,0.2953576445579529,0.2586612105369568,-2.705475249821337,-0.23294132947921753,0.03822958469390869,0.036696434020996094,0,0
case2,case2,real_csig,136,27.322259803644613,23.483896012742946,0.7789106369018555,0.554587721824646,0.4203419089317322,0.4626595377922058,0.297878623008728,0.2878437638282776,-3.838363790901667,-0.22432291507720947,-0.04231762886047363,0.01003485918045044,0,0
case2,case2,real_csig,137,27.348301846400133,22.903140075375937,0.8222413063049316,0.710393488407135,0.3525719940662384,0.3826215863227844,0.2877388596534729,0.29886943101882935,-4.445161771024196,-0.11184781789779663,-0.03004959225654602,-0.011130571365356445,0,0
case2,case2,real_csig,138,26.943264518990553,24.902542747736426,0.8908320665359497,0.8217020034790039,0.24982787668704987,0.2198726385831833,0.22974300384521484,0.24425417184829712,-2.040721771254127,-0.0691300630569458,0.029955238103866577,-0.014511168003082275,0,0
case2,case2,real_csig,139,25.537646491104464,23.14128357216584,0.8808501958847046,0.8038514852523804,0.23863166570663452,0.23660694062709808,0.20839613676071167,0.23354071378707886,-2.3963629189386246,-0.07699871063232422,0.002024725079536438,-0.025144577026367188,0,0
case2,case2,real_csig,140,25.85089874806295,21.413651604745006,0.8581506609916687,0.74066162109375,0.27178308367729187,0.2916514277458191,0.20976883172988892,0.2476649284362793,-4.4372471433179435,-0.1174890398979187,-0.01986834406852722,-0.03789609670639038,0,0
case2,case2,real_csig,141,29.57327053343679,25.09207116942211,0.8681155443191528,0.7765113115310669,0.2702949345111847,0.2791079878807068,0.21878492832183838,0.2502219080924988,-4.481199364014682,-0.09160423278808594,-0.008813053369522095,-0.0314369797706604,0,0
case2,case2,real_csig,142,28.668140761039712,24.418920483932677,0.8886396288871765,0.7587243914604187,0.19718562066555023,0.24559497833251953,0.19328463077545166,0.23808014392852783,-4.249220277107035,-0.1299152374267578,-0.0484093576669693,-0.04479551315307617,0,0
case2,case2,real_csig,143,30.277210864461424,26.534593579836752,0.8999040722846985,0.801057755947113,0.20156025886535645,0.21574464440345764,0.20919448137283325,0.22208809852600098,-3.7426172846246715,-0.09884631633758545,-0.014184385538101196,-0.012893617153167725,0,0
case2,case2,real_csig,144,31.961529207520726,29.870454856957366,0.8979915380477905,0.8575000762939453,0.3662649095058441,0.3115728199481964,0.28467684984207153,0.28665482997894287,-2.0910743505633604,-0.040491461753845215,0.054692089557647705,-0.001977980136871338,0,0
case2,case2,real_csig,145,30.63400317854078,26.37816738837227,0.8563450574874878,0.74346524477005,0.3842415511608124,0.34598273038864136,0.28620439767837524,0.25330275297164917,-4.255835790168511,-0.11287981271743774,0.03825882077217102,0.032901644706726074,0,0
case2,case2,real_csig,146,29.777568212785816,25.618695725176075,0.8321888446807861,0.6524770259857178,0.5164989829063416,0.4560127258300781,0.3464025855064392,0.31230783462524414,-4.158872487609742,-0.17971181869506836,0.06048625707626343,0.03409475088119507,0,0
case2,case2,real_csig,147,25.71856552892671,23.8349393875095,0.7415040731430054,0.5408737063407898,0.45690035820007324,0.40932416915893555,0.29124993085861206,0.2664329409599304,-1.88362614141721,-0.20063036680221558,0.047576189041137695,0.02481698989868164,0,0
case2,case2,real_csig,148,30.69617337187796,25.66438851376472,0.7989887595176697,0.570794403553009,0.4507230520248413,0.5463392734527588,0.31606537103652954,0.32252365350723267,-5.031784858113241,-0.22819435596466064,-0.09561622142791748,-0.006458282470703125,0,0
case2,case2,real_csig,149,30.622996186095463,23.666532263315425,0.8681505918502808,0.7547334432601929,0.33670783042907715,0.3759021759033203,0.28035688400268555,0.2727089524269104,-6.9564639227800384,-0.11341714859008789,-0.039194345474243164,0.0076479315757751465,0,0
case2,case2,real_csig,150,31.057964879210196,28.35386681879433,0.9306380152702332,0.8811729550361633,0.21982009708881378,0.2376055121421814,0.23233842849731445,0.2553231716156006,-2.704098060415866,-0.049465060234069824,-0.017785415053367615,-0.022984743118286133,0,0
case2,case2,real_csig,151,30.165280752329235,26.9390551487343,0.9234208464622498,0.8593083024024963,0.2149520367383957,0.27225732803344727,0.22522610425949097,0.26968657970428467,-3.2262256035949335,-0.06411254405975342,-0.057305291295051575,-0.0444604754447937,0,0
case2,case2,real_csig,152,28.615619199724502,21.726875683946272,0.9048312902450562,0.7811208367347717,0.24070364236831665,0.3323970437049866,0.2279641032218933,0.24117952585220337,-6.888743515778231,-0.12371045351028442,-0.09169340133666992,-0.013215422630310059,0,0
case2,case2,real_csig,153,35.14625319481332,23.802213025505527,0.9413450360298157,0.8493719696998596,0.2228800505399704,0.27926045656204224,0.23828911781311035,0.2502713203430176,-11.344040169307792,-0.09197306632995605,-0.05638040602207184,-0.011982202529907227,0,0
case2,case2,real_csig,154,36.10081893650421,25.323051110382792,0.9494350552558899,0.8724347352981567,0.2174837291240692,0.2517804801464081,0.23341912031173706,0.23188483715057373,-10.77776782612142,-0.07700031995773315,-0.03429675102233887,0.00153428316116333,0,0
case2,case2,real_csig,155,36.008955210306446,25.21823392300216,0.9463091492652893,0.8683874011039734,0.23314811289310455,0.24348634481430054,0.25778698921203613,0.24763250350952148,-10.790721287304287,-0.07792174816131592,-0.010338231921195984,0.010154485702514648,0,0
case2,case2,real_csig,156,34.223490265184104,33.87207065114603,0.9260024428367615,0.8960533142089844,0.2984132170677185,0.256389856338501,0.2583218812942505,0.2825651168823242,-0.35141961403807187,-0.0299491286277771,0.04202336072921753,-0.02424323558807373,0,0
case2,case2,real_csig,157,31.246775317091284,28.224064868946495,0.8349390625953674,0.7171609401702881,0.5012615323066711,0.41499441862106323,0.3050217032432556,0.2730397582054138,-3.022710448144789,-0.11777812242507935,0.08626711368560791,0.0319819450378418,0,0
case2,case2,real_csig,158,29.064916615045483,26.392213626933664,0.8169335722923279,0.7082705497741699,0.5371814966201782,0.4450953006744385,0.3315211534500122,0.28637224435806274,-2.672702988111819,-0.10866302251815796,0.09208619594573975,0.04514890909194946,0,0
case2,case2,real_csig,159,25.151336268781712,25.04893030336393,0.7330624461174011,0.6660149693489075,0.46995556354522705,0.3267838954925537,0.3019888401031494,0.25013619661331177,-0.10240596541778046,-0.06704747676849365,0.14317166805267334,0.051852643489837646,0,0
case2,case2,real_csig,160,26.209576927967213,23.277348110176597,0.7103554010391235,0.5985080003738403,0.48201191425323486,0.39055562019348145,0.3149822950363159,0.27260470390319824,-2.932228817790616,-0.1118474006652832,0.09145629405975342,0.042377591133117676,0,0
case2,case2,real_csig,161,26.59688066094841,22.036256146705945,0.8355236053466797,0.713349461555481,0.35270655155181885,0.34267324209213257,0.26125532388687134,0.2494809627532959,-4.560624514242466,-0.12217414379119873,0.01003330945968628,0.01177436113357544,0,0
case2,case2,real_csig,162,26.511200518833178,24.336637741281677,0.8977832198143005,0.8189700245857239,0.2217109501361847,0.2277822196483612,0.1968274712562561,0.22125399112701416,-2.1745627775515004,-0.07881319522857666,-0.006071269512176514,-0.024426519870758057,0,0
case2,case2,real_csig,163,25.482203300244286,23.281910200093712,0.8753626942634583,0.7982320189476013,0.21625718474388123,0.2150154709815979,0.17686676979064941,0.2179853916168213,-2.2002931001505743,-0.07713067531585693,0.0012417137622833252,-0.041118621826171875,0,0
case2,case2,real_csig,164,25.710770735088563,19.960461633273606,0.8684895634651184,0.7287684679031372,0.23998284339904785,0.30284157395362854,0.1970391869544983,0.2420792579650879,-5.750309101814956,-0.1397210955619812,-0.06285873055458069,-0.0450400710105896,0,0
case2,case2,real_csig,165,34.40578215256858,22.32877071632594,0.9397292733192444,0.8339784145355225,0.2261553704738617,0.30809861421585083,0.2147970199584961,0.26877498626708984,-12.077011436242636,-0.10575085878372192,-0.08194324374198914,-0.05397796630859375,0,0
case2,case2,real_csig,166,35.461608826132846,23.568556994770713,0.9495803117752075,0.8535906076431274,0.2184435874223709,0.27543866634368896,0.24258887767791748,0.2726985216140747,-11.893051831362133,-0.09598970413208008,-0.056995078921318054,-0.030109643936157227,0,0
