model_id,domain,coverage,image_count,hallucination_rate,damage_rate,actual_patch_coverage,actual_pixel_coverage,pixel_weighted_damage_rate,delivered_damage_fraction,psnr_gain,ssim_gain,lpips_gain,dists_gain
mixed_groupcv_psnr_benefit_V1_logistic_505,all,0.9,55,,0.9765370467682606,0.9910037878787878,0.9910037878787878,0.9791230227187225,0.9676136363636364,-3.525586945435577,-0.11609628276093908,0.10048677887311436,0.02002635046925848
mixed_groupcv_psnr_benefit_V1_logistic_505,real_csig,0.9,5,,0.9919075144508671,0.9010416666666666,0.9010416666666666,0.9919075144508671,0.89375,-4.427497260157895,-0.09334149744813842,-0.10243075845192448,-0.031248820861640002
mixed_groupcv_psnr_benefit_V1_logistic_505,all,1.0,55,,0.9765151515151516,1.0,1.0,0.9791011274656135,0.9765151515151516,-3.5155357379310312,-0.11601127153685824,0.10091361861233246,0.02022715721166495
mixed_groupcv_psnr_benefit_V1_logistic_505,real_csig,1.0,5,,0.9916666666666668,1.0,1.0,0.9916666666666668,0.9916666666666668,-4.3169339776078965,-0.09240637398324907,-0.09773552132052524,-0.029039946695168812
mixed_groupcv_psnr_benefit_V1_logistic_505,synthetic_bsds,0.1,50,,0.98,0.25,0.21597152868180902,0.98,0.245,-3.7435818948866735,-0.11266575157642364,0.10526014916598797,0.024006547927856444
mixed_groupcv_psnr_benefit_V1_logistic_505,synthetic_bsds,0.2,50,,0.98,0.25,0.21597152868180902,0.98,0.245,-3.7435818948866735,-0.11266575157642364,0.10526014916598797,0.024006547927856444
mixed_groupcv_psnr_benefit_V1_logistic_505,synthetic_bsds,0.3,50,,0.98,0.5,0.4587323916295879,0.98,0.49,-3.505098759616974,-0.10456851080060005,0.11999973632395268,0.027835292220115663
mixed_groupcv_psnr_benefit_V1_logistic_505,synthetic_bsds,0.4,50,,0.98,0.5,0.4587323916295879,0.98,0.49,-3.505098759616974,-0.10456851080060005,0.11999973632395268,0.027835292220115663
mixed_groupcv_psnr_benefit_V1_logistic_505,synthetic_bsds,0.5,50,,0.98,0.5,0.4587323916295879,0.98,0.49,-3.505098759616974,-0.10456851080060005,0.11999973632395268,0.027835292220115663
mixed_groupcv_psnr_benefit_V1_logistic_505,synthetic_bsds,0.6,50,,0.9733333333333334,0.75,0.7136545747760701,0.9809767192240608,0.73,-3.4616996754425675,-0.11071790119012195,0.12343009625871976,0.02606329719225565
